npc_id,sprite_label,map_location_label,npc_type,flag_condition,sprite,x_tile,y_tile,x_pixel_abs,y_pixel_abs
1351,gravestone,Magicant,object,FLYING_MAN_5_DEAD,239,163,131,5232,4200
1352,gravestone,Magicant,object,always,239,165,131,5296,4200
1353,tentacle,Magicant,object,always,200,173,122,5552,3912
1354,monster_kraken,Magicant_Sea of Eden_1F,person,~SEA_OF_EDEN_KRAKEN_1_DEFEATED,295,27,301,880,9656
1355,monster_kraken,Magicant_Sea of Eden_1F,person,~SEA_OF_EDEN_KRAKEN_2_DEFEATED,295,22,289,720,9272
1356,monster_kraken,Magicant_Sea of Eden_1F,person,~SEA_OF_EDEN_KRAKEN_3_DEFEATED,295,17,286,560,9176
1357,tentacle,Magicant_Sea of Eden_1F,object,always,200,13,300,424,9600
1358,monster_mani-mani-statue,Magicant_Sea of Eden_1F,object,~NESS_NIGHTMARE_DEFEATED,293,15,285,496,9128
1359,bartender,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F,person,always,84,203,154,6496,4928
1360,woman_redhead_blue-dress,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F,person,always,108,203,155,6520,4960
1361,drunk-man,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F,person,always,60,205,155,6560,4968
1362,woman_blonde_red-blazer,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F,person,always,66,203,155,6496,4984
1363,monster_flame,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F,person,~MOONSIDE_CAFE_ROBO_PUMP_DEFEATED,279,201,155,6440,4968
1364,nurse,Moonside_Hospital_1F,person,always,140,234,154,7504,4928
1365,doctor,Moonside_Hospital_1F,person,always,139,228,154,7312,4928
1366,monster_art,Moonside_Hospital_1F,person,~MOONSIDE_HOSPITAL_ABSTRACT_ART_DEFEATED,300,224,155,7192,4976
1367,healer,Moonside_Hospital_1F,person,always,189,227,154,7264,4936
1368,woman_blonde_red-dress,Moonside_Hospital_1F_Room,person,always,68,251,182,8040,5848
1369,man_glasses_orange-cardigan,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F_B6F_B7F,person,always,64,193,132,6200,4224
1370,museum-curator,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F_B6F_B7F,person,always,174,196,132,6288,4240
1371,monster_flame,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F_B6F_B7F,person,~MOONSIDE_MUSEUM_ROBO_PUMP_DEFEATED,279,195,132,6240,4240
1372,man_bald_black-suit,Dusty Dunes Desert_Desert Gold Mine_1F-Maze,person,always,56,204,182,6540,5833
1373,bellhop,Dusty Dunes Desert_Desert Gold Mine_1F-Maze,person,JUST_RESTED,73,202,182,6480,5824
1374,man_mohawk_punk-clothes,Dusty Dunes Desert_Desert Gold Mine_1F-Maze,person,always,85,203,182,6509,5830
1375,atm-machine,Dusty Dunes Desert_Desert Gold Mine_1F-Maze,object,always,259,205,182,6584,5824
1376,phone_black,Dusty Dunes Desert_Desert Gold Mine_1F-Maze,person,always,215,205,182,6576,5832
1377,lookalike_mr-t,Moonside_Secret Room_1F,person,always,79,170,138,5448,4440
1378,invisible-man,Moonside_Secret Room_1F,person,~INVISIBLE_MAN_JOINS,450,172,139,5504,4456
1379,man_hat_black-suit,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F_B6F_B7F,person,always,63,227,117,7288,3768
1380,man_blonde_resortwear,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F_B6F_B7F,person,always,71,225,127,7224,4080
1381,woman_blonde_resortwear,Moonside,person,always,72,233,141,7472,4528
1382,lookalike_teddy,Moonside,person,always,118,233,129,7480,4128
1383,man_glasses_-black-suit,Moonside,person,always,62,233,138,7464,4440
1384,maxwell-labs,Moonside,person,always,69,253,123,8104,3960
1385,man_glasses_orange-cardigan,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F_B6F_B7F,person,always,64,231,122,7408,3912
1386,lookalike_pigpen,Moonside,person,always,115,248,141,7960,4512
1387,woman_dalaamese,Moonside,person,always,89,246,148,7880,4760
1388,man_mohawk_punk-clothes,Moonside,person,always,85,243,117,7784,3768
1389,bodyguard,Moonside,person,always,109,254,129,8144,4152
1390,lookalike_shy-guy-mask,Moonside,person,always,119,245,120,7856,3864
1391,man_blonde_black-suit,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F_B6F_B7F,person,always,61,227,121,7264,3880
1392,man_orange-hair_sunglasses,Moonside,person,always,117,245,136,7840,4360
1393,woman_black-hair_red-clothes,Moonside,person,always,116,248,131,7944,4200
1394,rastaman,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F_B6F_B7F,person,always,78,229,113,7352,3640
1395,monotoli,Moonside,person,~TALKED_TO_MOONSIDE_MONOTOLI,164,238,147,7624,4712
1396,man_sailor_blue-clothes,Moonside,person,~PATH_TO_MANI_MANI_OPEN,90,241,143,7720,4600
1397,man_blonde_resortwear,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F_B6F_B7F,person,always,71,227,125,7272,4000
1398,man_blonde_resortwear,Moonside,person,always,71,235,130,7544,4184
1399,man_blonde_resortwear,Moonside,person,always,71,237,127,7592,4088
1400,man_blonde_resortwear,Moonside,person,always,71,236,124,7568,3992
1401,man_blonde_resortwear,Moonside,person,always,71,239,122,7664,3912
1402,man_blonde_resortwear,Moonside,person,always,71,249,122,7992,3912
1403,man_blonde_resortwear,Moonside,person,always,71,232,149,7440,4792
1404,man_blonde_resortwear,Moonside,person,always,71,243,149,7800,4792
1405,hotel_sign,Moonside,object,always,442,248,120,7952,3848
1406,monster_mani-mani-statue,Moonside,object,always,293,238,145,7641,4665
1407,present,Onett,item,always,195,59,13,1904,424
1408,trashcan,Onett,item,always,214,57,35,1824,1128
1409,present,Onett,item,always,195,50,83,1616,2672
1410,trashcan,Onett,item,always,214,69,44,2208,1408
1411,trashcan,Onett,item,always,214,47,54,1528,1728
1412,present,Onett_Ness' House_1F_2F_Tracy's-Room,item,always,195,233,23,7464,744
1413,present,Onett_Giant Step_1F,item,always,195,65,256,2080,8216
1414,present,Onett_Giant Step_1F_Room-1,item,always,195,121,158,3888,5080
1415,present,Onett_Giant Step_1F_Room-3,item,always,195,113,182,3640,5848
1416,present,Twoson,item,always,195,25,262,800,8392
1417,present,Twoson_Polestar_1F_Den_Bedroom_Paula's-Room,item,always,195,253,278,8104,8912
1418,trashcan,Twoson_Apple Kid's House_1F,item,always,214,241,247,7728,7912
1419,present,Happy Happy Village_Happy Happy HQ_1F,item,always,195,246,71,7888,2288
1420,present,Happy Happy Village_Happy Happy HQ_1F,item,always,195,253,74,8112,2392
1421,present,Peaceful-Rest-Valley,item,always,195,158,56,5072,1792
1422,present,Peaceful-Rest-Valley,item,always,195,155,29,4960,944
1423,present,Peaceful-Rest-Valley,item,always,195,151,64,4848,2064
1424,present,Peaceful-Rest-Valley,item,always,195,162,39,5184,1272
1425,present,Peaceful-Rest-Valley,item,always,195,165,65,5304,2104
1426,present,Peaceful-Rest-Valley,item,always,195,178,60,5696,1920
1427,present,Happy Happy Village_Lilliput Steps_1F,item,always,195,117,35,3744,1144
1428,present,Happy Happy Village_Lilliput Steps_1F,item,always,195,98,61,3160,1968
1429,present,Happy Happy Village_Lilliput Steps_1F,item,always,195,122,50,3912,1608
1430,trashcan,Threed,item,always,214,152,266,4864,8536
1431,trashcan,Threed,item,always,214,197,266,6312,8512
1432,trashcan,Threed,item,always,214,164,291,5272,9328
1433,trashcan,Threed,item,always,214,189,292,6072,9352
1434,coffin,Deep Darkness_Lumine Hall_1F_2F,item,always,262,125,75,4000,2416
1435,coffin,Threed_Under Graveyard_1F_B1F_Stairs_B2F,item,always,262,124,162,3992,5200
1436,present,Winters_Snow Wood_1F_2F_Present-Room,item,always,195,242,57,7774,1832
1437,present,Winters_Snow Wood_1F_2F_Present-Room,item,always,195,245,58,7850,1865
1438,present,Winters_Snow Wood_1F_2F_Present-Room,item,always,195,242,58,7770,1867
1439,present,Winters_Snow Wood_1F_2F_Present-Room,item,always,195,244,58,7823,1884
1440,present,Winters_Snow Wood_1F_2F_Present-Room,item,always,195,246,59,7877,1890
1441,present,Winters_Snow Wood_1F_2F_Present-Room,item,always,195,241,58,7739,1869
1442,present,Winters_Snow Wood_1F_2F_Present-Room,item,always,195,243,59,7784,1904
1443,present,Winters_Andonuts Lab_1F_2F,item,always,195,222,59,7112,1912
1444,present,Winters_Brickroad Dungeon_1F,item,always,195,53,116,1712,3712
1445,present,Winters_Brickroad Dungeon_1F,item,always,195,38,115,1232,3680
1446,present,Winters_Brickroad Dungeon_1F,item,always,195,49,116,1584,3712
1447,present,Winters_Brickroad Dungeon_1F,item,always,195,45,114,1440,3656
1448,present,Winters_Brickroad Dungeon_1F,item,always,195,52,110,1664,3528
1449,present,Winters_Rainy Circle_1F_Hallway_Boss-Room,item,always,195,163,5,5240,176
1450,present,Winters_Rainy Circle_1F_Hallway_Boss-Room,item,always,195,153,13,4920,440
1451,present,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F,item,always,195,195,154,6264,4952
1452,present,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F_B6F_B7F_Exit-Mouse_Blackout-Room,item,always,195,211,137,6768,4384
1453,present,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F,item,always,195,223,153,7136,4904
1454,present,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F_B6F_B7F,item,always,195,215,115,6896,3680
1455,present,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F_B6F_B7F,item,always,195,203,123,6512,3944
1456,present,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F_B6F_B7F_Exit-Mouse_Blackout-Room,item,always,195,206,135,6616,4336
1457,present,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F_B6F,item,always,195,229,209,7352,6704
1458,present,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F_B6F_B7F_Exit-Mouse_Blackout-Room,item,always,195,213,128,6816,4112
1459,present,Winters_Stonehenge Base_B1F_B2F_B3F_B4F,item,always,195,239,172,7664,5512
1460,trashcan,Grapefruit Falls_Belch's Base_1F_Room-2,item,always,214,125,175,4000,5600
1461,trashcan,Grapefruit Falls_Belch's Base_1F_Room-1,item,always,214,125,166,4016,5328
1462,trashcan,Grapefruit Falls_Belch's Base_1F_Room-3,item,always,214,124,182,3984,5848
1463,trashcan,Grapefruit Falls_Belch's Base_1F_Room-3,item,always,214,123,182,3960,5832
1464,trashcan,Grapefruit Falls_Belch's Base_1F_Room-3,item,always,214,123,183,3944,5872
1465,trashcan,Grapefruit Falls_Belch's Base_1F_Room-2,item,always,214,124,174,3976,5568
1466,present,Happy Happy Village_Lilliput Steps_1F_Hallway_Boss-Room,item,always,195,220,66,7064,2136
1467,present,Grapefruit-Falls,item,always,195,207,26,6624,832
1468,present,Grapefruit-Falls,item,always,195,206,51,6616,1656
1469,present,Transitions_Grapefruit Falls to Saturn Valley_Room-1,item,always,195,213,102,6816,3288
1470,present,Saturn-Valley,item,always,195,15,235,496,7536
1471,trashcan,Saturn Valley_Trash Room_1F,item,always,214,210,106,6728,3416
1472,trashcan,Saturn Valley_Trash Room_1F,item,always,214,209,106,6704,3400
1473,trashcan,Saturn Valley_Trash Room_1F,item,always,214,208,106,6675,3416
1474,present_dalaam,Dusty Dunes Desert_Monkey Cave_Start_Left_Right_Right-(Chest),item,always,233,194,210,6224,6720
1475,trashcan,Dusty Dunes Desert_Monkey Cave_Start_Left_Right_Left-(Trashcan),item,always,214,193,201,6192,6432
1476,present_dalaam,Dusty Dunes Desert_Monkey Cave_Start_Right_Left_Left-(Chest),item,always,233,241,194,7720,6216
1477,trashcan,Dusty Dunes Desert_Monkey Cave_Start_Right_Right_Right-(Trash-can),item,always,214,209,202,6696,6472
1478,present_dalaam,Dusty Dunes Desert_Monkey Cave_Start_Right_Left_Right-(Talah-Rama-Room),item,always,233,234,213,7500,6828
1479,present_dalaam,Dusty Dunes Desert_Monkey Cave_Start_Right_Left_Right-(Talah-Rama-Room),item,always,233,233,213,7464,6832
1480,present_dalaam,Dusty Dunes Desert_Monkey Cave_Start_Left-(Hallway),item,always,233,197,183,6320,5864
1481,present_dalaam,Dusty Dunes Desert_Monkey Cave_Start_Right-(Hallway),item,always,233,194,206,6208,6608
1482,present_dalaam,Dusty Dunes Desert_Monkey Cave_Start_Left_Left-(Hallway),item,always,233,195,190,6256,6096
1483,present_dalaam,Dusty Dunes Desert_Monkey Cave_Start_Left_Right-(Hallway),item,always,233,195,198,6256,6360
1484,present_dalaam,Dusty Dunes Desert_Monkey Cave_Start_Left_Right-(Hallway),item,always,233,196,198,6287,6348
1485,present_dalaam,Dusty Dunes Desert_Monkey Cave_Start_Right_Left-(Hallway),item,always,233,210,191,6728,6120
1486,present_dalaam,Dusty Dunes Desert_Monkey Cave_Start_Right_Right-(Hallway),item,always,233,197,215,6320,6880
1487,present_dalaam,Dusty Dunes Desert_Monkey Cave_Start_Right_Left_Right-(Hallway),item,always,233,214,198,6872,6352
1488,present_dalaam,Dusty Dunes Desert_Monkey Cave_Start_Right_Left_Right-(Hallway),item,always,233,215,198,6904,6344
1489,present,Dusty-Dunes-Desert,item,always,195,97,301,3112,9632
1490,present,Dusty-Dunes-Desert,item,always,195,46,286,1480,9160
1491,present,Dusty-Dunes-Desert,item,always,195,96,275,3088,8816
1492,present,Dusty-Dunes-Desert,item,always,195,68,275,2192,8824
1493,present,Dusty-Dunes-Desert,item,always,195,75,290,2416,9296
1494,present,Scaraba_Pyramid_Entryway_Stairs_Room_Stairs_Sarcophagus-Room_NE-Stairs_Room_Stairs,item,always,195,114,277,3664,8880
1495,present,Dusty-Dunes-Desert,item,always,195,81,307,2600,9840
1496,present,Dusty-Dunes-Desert,item,always,195,127,290,4064,9304
1497,present,Dusty Dunes Desert_Desert Gold Mine_1F-Maze,item,always,195,210,194,6720,6216
1498,present,Fourside_Hospital_1F_2F,item,always,195,202,206,6464,6616
1499,present,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F,item,always,195,195,161,6248,5176
1500,present,Dusty Dunes Desert_Desert Gold Mine_1F-Maze_Room-2,item,always,195,229,170,7344,5456
1501,present,Fourside_Hospital_1F_2F,item,always,195,203,206,6496,6600
1502,present,Dusty Dunes Desert_Desert Gold Mine_1F-Maze_Room-2,item,always,195,253,162,8120,5200
1503,present,Dusty Dunes Desert_Desert Gold Mine_1F-Maze,item,always,195,237,178,7608,5720
1504,present,Dusty Dunes Desert_Desert Gold Mine_1F-Maze,item,always,195,227,178,7280,5720
1505,present,Dusty Dunes Desert_Desert Gold Mine_1F-Maze_Room-3,item,always,195,201,179,6456,5728
1506,present,Dusty Dunes Desert_Desert Gold Mine_1F-Maze,item,always,195,233,205,7480,6584
1507,present,Dusty Dunes Desert_Desert Gold Mine_1F-Maze,item,always,195,228,187,7320,5984
1508,present,Dusty Dunes Desert_Desert Gold Mine_1F-Maze_Room-2,item,always,195,243,166,7800,5320
1509,present,Dusty Dunes Desert_Desert Gold Mine_1F-Maze,item,always,195,228,186,7304,5960
1510,present,Dusty Dunes Desert_Desert Gold Mine_1F-Maze,item,always,195,227,201,7280,6440
1511,present_dalaam,Fourside,item,always,233,119,129,3816,4152
1512,present,Fourside_Monotoli_L3_Left_Up_Up,item,always,195,185,163,5936,5224
1513,present,Fourside_Monotoli_L3_Left_Up_Left_Left,item,always,195,187,171,5984,5488
1514,present,Moonside,item,always,195,233,151,7464,4840
1515,present,Moonside,item,always,195,246,146,7888,4688
1516,present,Moonside,item,always,195,254,119,8152,3808
1517,present,Winters_Stonehenge Base_B1F_B2F_B3F_B4F_B5F_B6F_B7F,item,always,195,228,131,7320,4200
1518,present,Moonside,item,always,195,233,137,7480,4408
1519,trashcan,Fourside_Fourside Sewers_1F_Left-Hallway,item,always,214,224,109,7176,3488
1520,trashcan,Fourside_Fourside Sewers_1F_Boss-Room_Room,item,always,214,129,154,4152,4952
1521,trashcan,Fourside_Fourside Sewers_1F_Right-Room,item,always,214,130,138,4176,4416
1522,trashcan,Fourside_Fourside Sewers_1F_Left-Hallway_Left-Hallway,item,always,214,3,44,96,1408
1523,trashcan,Fourside_Fourside Sewers_1F_Left-Room,item,always,214,179,111,5736,3560
1524,monster_coffin,Scaraba_Pyramid_Entryway_Stairs_Room_Stairs_Sarcophagus-Room_NW-Stairs_Room,item,always,322,129,150,4144,4800
1525,monster_coffin,Scaraba_Pyramid_Entryway_Stairs_Room_Stairs_Sarcophagus-Room_NE-Stairs_Room,item,always,322,131,158,4192,5056
1526,monster_coffin,Scaraba_Pyramid_Entryway_Stairs_Room,item,always,322,132,142,4232,4544
1527,monster_coffin,Scaraba_Pyramid_Entryway_Stairs_Room_Stairs_Sarcophagus-Room_Hawk-Eye-Room_Stairs_Hole-Room,item,always,322,131,182,4216,5824
1528,monster_coffin,Scaraba_Pyramid_Entryway_Stairs_Room_Stairs_Sarcophagus-Room_NE-Stairs_Room,item,always,322,131,158,4223,5078
1529,monster_coffin,Scaraba_Pyramid_Entryway_Stairs_Room_Stairs_Sarcophagus-Room_NE-Stairs_Room_Stairs_Plate-Room,item,always,322,132,166,4247,5318
1530,present,Scaraba_Dungeon Man_1F,item,always,195,142,6,4568,200
1531,present,Scaraba_Dungeon Man_1F,item,always,195,145,19,4664,632
1532,present,Scaraba_Dungeon Man_1F_2F,item,always,195,4,28,144,912
1533,present,Scaraba_Dungeon Man_1F_2F,item,always,195,2,22,64,712
1534,present,Scaraba_Dungeon Man_1F,item,always,195,149,11,4792,360
1535,present,Scaraba_Dungeon Man_1F_2F,item,always,195,7,35,248,1128
1536,present,Scaraba_Dungeon Man_1F,item,always,195,142,8,4552,256
1537,present,Scaraba_Dungeon Man_1F,item,always,195,139,14,4456,448
1538,present,Scaraba_Dungeon Man_1F_2F,item,always,195,13,25,424,816
1539,present,Scaraba_Dungeon Man_1F_2F,item,always,195,14,34,464,1096
1540,present,Scaraba_Dungeon Man_1F_2F_3F,item,always,195,123,206,3952,6608
1541,present,Scaraba_Dungeon Man_1F,item,always,195,133,18,4280,576
1542,present_dalaam,Dalaam_Palace_1F_Throne-Room,item,always,233,210,260,6736,8328
1543,present_dalaam,Dalaam_Palace_1F_Throne-Room,item,always,233,210,261,6744,8352
1544,present_dalaam,Dalaam_Palace_1F_Throne-Room,item,always,233,209,261,6704,8360
1545,present_dalaam,Dalaam_Houses_North,item,always,233,216,242,6936,7760
1546,present_dalaam,Dalaam_Shop_1F,item,always,233,234,253,7512,8120
1547,present_dalaam,Dalaam_Houses_South,item,always,233,219,249,7024,7992
1548,present_dalaam,Dalaam_Shop_1F,item,always,233,233,253,7472,8120
1549,present,Scaraba_Pyramid_Entryway_Stairs_Room_Stairs_Sarcophagus-Room_NE-Stairs_Room_Stairs,item,always,195,132,268,4248,8592
1550,present,Dalaam_Pink Cloud_1F_Top-Hole,item,always,195,148,141,4744,4520
1551,present,Dalaam_Pink Cloud_1F_Return-Room,item,always,195,131,286,4208,9168
1552,present,Deep-Darkness,item,always,195,141,250,4528,8024
1553,present,Deep-Darkness,item,always,195,151,232,4856,7432
1554,present,Deep-Darkness,item,always,195,163,241,5240,7712
1555,present,Deep-Darkness,item,always,195,169,243,5416,7792
1556,present,Deep-Darkness,item,always,195,188,236,6024,7568
1557,present,Deep-Darkness,item,always,195,174,237,5584,7600
1558,present,Deep Darkness_Lumine Hall_1F,item,always,195,104,11,3344,368
1559,present,Deep Darkness_Lumine Hall_1F,item,always,195,100,12,3200,384
1560,present,Deep Darkness_Lumine Hall_1F_2F,item,always,195,112,89,3592,2848
1561,present,Deep Darkness_Lumine Hall_1F,item,always,195,112,29,3584,952
1562,present,Deep Darkness_Lumine Hall_1F,item,always,195,125,20,4024,648
1563,present,Deep Darkness_Lumine Hall_1F_2F,item,always,195,106,75,3416,2408
1564,present,Deep Darkness_Lumine Hall_1F_2F,item,always,195,101,93,3256,3000
1565,present,Deep Darkness_Lumine Hall_1F_2F,item,always,195,115,79,3696,2544
1566,present,Deep Darkness_Lumine Hall_1F_2F,item,always,195,104,88,3328,2840
1567,trashcan,Deep Darkness_Tenda Village_Main,item,always,214,19,10,608,336
1568,present_tiny,Lost-Underworld,item,always,33,75,87,2408,2792
1569,present_tiny,Lost-Underworld,item,always,33,93,90,2992,2896
1570,present_tiny,Lost-Underworld,item,always,33,89,77,2856,2464
1571,present_tiny,Lost-Underworld,item,always,33,79,75,2552,2416
1572,present_tiny,Lost-Underworld,item,always,33,65,88,2104,2824
1573,present,Lost Underworld_Fire Springs_1F,item,always,195,107,204,3440,6544
1574,present,Lost Underworld_Fire Springs_1F_Center-Room-2,item,always,195,129,178,4128,5712
1575,present,Lost Underworld_Fire Springs_1F,item,always,195,119,214,3808,6848
1576,present,Lost Underworld_Fire Springs_1F,item,always,195,99,209,3176,6704
1577,present,Lost Underworld_Fire Springs_1F_SW-Room,item,always,195,117,170,3752,5456
1578,present,Magicant,item,always,195,187,127,6000,4072
1579,present,Magicant,item,always,195,155,145,4960,4656
1580,present,Magicant,item,always,195,186,119,5952,3824
1581,present,Magicant,item,always,195,171,113,5472,3632
1582,present,Magicant,item,always,195,166,124,5320,3968
1583,present,Lost Underworld_Cave of the Past_1F-Past,item,always,195,12,191,384,6136
