address,dialogue
c64c9e,"-Oh, it looks like you can not carry any more. Call us again some other time.[GOTO]
; $C64CC9
L_C64CC9:
-Oh? You are a little short of cash. Well, call us again some other time.[GOTO]
; $C64CF8
L_C64CF8:
[GOTO]
-Hello! This is Mach Pizza. (hee, ha, he, ha)-...You must be at somewhere really strange, (hee, ha, he, ha)...-I couldn't deliver the pizza. The pizza got really cold and hard, and my legs are tired...-I am going to give up and go back.-...I hope I can find the way home... (hee, ha, he, ha)[GOTO]
[END]"
c64cc9,"-Oh? You are a little short of cash. Well, call us again some other time.[GOTO]
; $C64CF8
L_C64CF8:
[GOTO]
-Hello! This is Mach Pizza. (hee, ha, he, ha)-...You must be at somewhere really strange, (hee, ha, he, ha)...-I couldn't deliver the pizza. The pizza got really cold and hard, and my legs are tired...-I am going to give up and go back.-...I hope I can find the way home... (hee, ha, he, ha)[GOTO]
[END]"
c64cf8,"[GOTO]
-Hello! This is Mach Pizza. (hee, ha, he, ha)-...You must be at somewhere really strange, (hee, ha, he, ha)...-I couldn't deliver the pizza. The pizza got really cold and hard, and my legs are tired...-I am going to give up and go back.-...I hope I can find the way home... (hee, ha, he, ha)[GOTO]
[END]"
c64dd0,"-Would you like to return something?[GOTO]
; $C64DEE
L_C64DEE:
-Oh, that's good.; $C64DF8
L_C64DF8:
-Please stop by again.c64dee,"-Oh, that's good.; $C64DF8
L_C64DF8:
-Please stop by again.c64df8,-Please stop by again.c64e04,"-What do you want to return?[GOTO]
[GOTO]
-The We can give you back $-Would you like to do that?[GOTO]
; $C64E69
L_C64E69:
[GOTO]
; $C64E6E
L_C64E6E:
-Thank you very much.; $C64E86
L_C64E86:
-Do you have anything else?[GOTO]
[GOTO]
; $C64EA4
L_C64EA4:
-We're very sorry, but we don't deal with that product.[GOTO]
; $C64ECA
L_C64ECA:
-(We trust you. Feel free to shop here.)-What would you like to buy?[GOTO]
-How much do you want to pay?&$[GOTO]
[GOTO]
[GOTO]
; $C64F66
L_C64F66:
; $C64F73
L_C64F73:
-L_C64F9F:
[END]"
c64e69,"[GOTO]
; $C64E6E
L_C64E6E:
-Thank you very much.; $C64E86
L_C64E86:
-Do you have anything else?[GOTO]
[GOTO]
; $C64EA4
L_C64EA4:
-We're very sorry, but we don't deal with that product.[GOTO]
; $C64ECA
L_C64ECA:
-(We trust you. Feel free to shop here.)-What would you like to buy?[GOTO]
-How much do you want to pay?&$[GOTO]
[GOTO]
[GOTO]
; $C64F66
L_C64F66:
; $C64F73
L_C64F73:
-L_C64F9F:
[END]"
c64e6e,"-Thank you very much.; $C64E86
L_C64E86:
-Do you have anything else?[GOTO]
[GOTO]
; $C64EA4
L_C64EA4:
-We're very sorry, but we don't deal with that product.[GOTO]
; $C64ECA
L_C64ECA:
-(We trust you. Feel free to shop here.)-What would you like to buy?[GOTO]
-How much do you want to pay?&$[GOTO]
[GOTO]
[GOTO]
; $C64F66
L_C64F66:
; $C64F73
L_C64F73:
-L_C64F9F:
[END]"
c64e86,"-Do you have anything else?[GOTO]
[GOTO]
; $C64EA4
L_C64EA4:
-We're very sorry, but we don't deal with that product.[GOTO]
; $C64ECA
L_C64ECA:
-(We trust you. Feel free to shop here.)-What would you like to buy?[GOTO]
-How much do you want to pay?&$[GOTO]
[GOTO]
[GOTO]
; $C64F66
L_C64F66:
; $C64F73
L_C64F73:
-L_C64F9F:
[END]"
c64ea4,"-We're very sorry, but we don't deal with that product.[GOTO]
; $C64ECA
L_C64ECA:
-(We trust you. Feel free to shop here.)-What would you like to buy?[GOTO]
-How much do you want to pay?&$[GOTO]
[GOTO]
[GOTO]
; $C64F66
L_C64F66:
; $C64F73
L_C64F73:
-L_C64F9F:
[END]"
c64eca,"-(We trust you. Feel free to shop here.)-What would you like to buy?[GOTO]
-How much do you want to pay?&$[GOTO]
[GOTO]
[GOTO]
; $C64F66
L_C64F66:
; $C64F73
L_C64F73:
-L_C64F9F:
[END]"
c64f66,"; $C64F73
L_C64F73:
-L_C64F9F:
[END]"
c64f73,"-L_C64F9F:
[END]"
c64f9f,"[END]"
c64fab,"[GOTO]
; $C64FB3
L_C64FB3:
-c64fb3,-c64fc8,"-[GOTO]
; $C64FDE
L_C64FDE:
-c64fde,-c64ff3,-c65009,"[GOTO]
[END]"
c6500f,"[GOTO]
[END]"
c65015,"[GOTO]
[END]"
c6501b,"[GOTO]
[END]"
c65021,"[GOTO]
[END]"
c65027,"[GOTO]
[END]"
c6502d,"[GOTO]
[END]"
c65033,"[GOTO]
[END]"
c65039,"[GOTO]
[END]"
c6503f,"[GOTO]
[END]"
c65045,"[GOTO]
[END]"
c6504b,"[GOTO]
[END]"
c65051,"[GOTO]
[END]"
c65057,"[GOTO]
[END]"
c6505d,"[GOTO]
-I like the -Give me the -I give you something.-Look at list.[GOTO]
; $C650AC
L_C650AC:
[GOTO]
; $C650C2
L_C650C2:
[GOTO]
; $C650D6
L_C650D6:
[GOTO]
; $C650EB
L_C650EB:
[GOTO]
; $C65105
L_C65105:
[GOTO]
; $C6511C
L_C6511C:
-Will you give [GOTO]
[GOTO]
-Okay. I give you the -You happy. I happy.[GOTO]
c650ac,"[GOTO]
; $C650C2
L_C650C2:
[GOTO]
; $C650D6
L_C650D6:
[GOTO]
; $C650EB
L_C650EB:
[GOTO]
; $C65105
L_C65105:
[GOTO]
; $C6511C
L_C6511C:
-Will you give [GOTO]
[GOTO]
-Okay. I give you the -You happy. I happy.[GOTO]
c650c2,"[GOTO]
; $C650D6
L_C650D6:
[GOTO]
; $C650EB
L_C650EB:
[GOTO]
; $C65105
L_C65105:
[GOTO]
; $C6511C
L_C6511C:
-Will you give [GOTO]
[GOTO]
-Okay. I give you the -You happy. I happy.[GOTO]
c650d6,"[GOTO]
; $C650EB
L_C650EB:
[GOTO]
; $C65105
L_C65105:
[GOTO]
; $C6511C
L_C6511C:
-Will you give [GOTO]
[GOTO]
-Okay. I give you the -You happy. I happy.[GOTO]
c650eb,"[GOTO]
; $C65105
L_C65105:
[GOTO]
; $C6511C
L_C6511C:
-Will you give [GOTO]
[GOTO]
-Okay. I give you the -You happy. I happy.[GOTO]
c65105,"[GOTO]
; $C6511C
L_C6511C:
-Will you give [GOTO]
[GOTO]
-Okay. I give you the -You happy. I happy.[GOTO]
c6511c,"-Will you give [GOTO]
[GOTO]
-Okay. I give you the -You happy. I happy.[GOTO]
c651a6,"-You not want? It Okay. Come again.c651bf,"-That not the one.c651cc,"-More -I satisfied.-See ya!c651ef,"[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[END]"
c6521f,"[END]"
c65225,"[END]"
c6522b,"[END]"
c65231,"[END]"
c65237,"[END]"
c6523d,"[END]"
c65243,"-Shhhhh! Be quiet! I look very important, but I'm not really.....-I'm a cash dispenser man.-If you want to withdraw cash.....-I'll charge you a handling fee,-which is the same amount as your withdrawal.-So, do you want a withdrawal?[GOTO]
; $C652F1
L_C652F1:
-...I'll be here, so... Come back any time.c652f1,"-...I'll be here, so... Come back any time.c6530c,"-You have $[GOTO]
; $C6534A
L_C6534A:
[GOTO]
[GOTO]
of $[GOTO]
; $C653A5
L_C653A5:
[GOTO]
[GOTO]
-Your cash withdrawal is $-and the handling charge is $-I will subtract this amount from your account.-Is that okay with you?[GOTO]
; $C6545D
L_C6545D:
[GOTO]
; $C65468
L_C65468:
is $; $C65496
L_C65496:
-Okay...-Please don't bother yourself with me...you should continue your journey.c6534a,"[GOTO]
[GOTO]
of $[GOTO]
; $C653A5
L_C653A5:
[GOTO]
[GOTO]
-Your cash withdrawal is $-and the handling charge is $-I will subtract this amount from your account.-Is that okay with you?[GOTO]
; $C6545D
L_C6545D:
[GOTO]
; $C65468
L_C65468:
is $; $C65496
L_C65496:
-Okay...-Please don't bother yourself with me...you should continue your journey.c653a5,"[GOTO]
[GOTO]
-Your cash withdrawal is $-and the handling charge is $-I will subtract this amount from your account.-Is that okay with you?[GOTO]
; $C6545D
L_C6545D:
[GOTO]
; $C65468
L_C65468:
is $; $C65496
L_C65496:
-Okay...-Please don't bother yourself with me...you should continue your journey.c6545d,"[GOTO]
; $C65468
L_C65468:
is $; $C65496
L_C65496:
-Okay...-Please don't bother yourself with me...you should continue your journey.c65468,"is $; $C65496
L_C65496:
-Okay...-Please don't bother yourself with me...you should continue your journey.c65496,"-Okay...-Please don't bother yourself with me...you should continue your journey.c654c4,"-I don't think you can deposit any more money.[GOTO]
; $C654DE
L_C654DE:
-I don't think you have that much money.[GOTO]
; $C654F3
L_C654F3:
-I don't think you have any savings in the bank.; $C6550E
L_C6550E:
-I don't think you can withdraw any more money.[GOTO]
; $C65527
L_C65527:
-I don't think you have that much money in your account.[GOTO]
; $C65544
L_C65544:
-I don't think you have enough money for my handling fee.[GOTO]
; $C65566
L_C65566:
-How much will you deposit?-Balance: $[GOTO]
[END]"
c654de,"-I don't think you have that much money.[GOTO]
; $C654F3
L_C654F3:
-I don't think you have any savings in the bank.; $C6550E
L_C6550E:
-I don't think you can withdraw any more money.[GOTO]
; $C65527
L_C65527:
-I don't think you have that much money in your account.[GOTO]
; $C65544
L_C65544:
-I don't think you have enough money for my handling fee.[GOTO]
; $C65566
L_C65566:
-How much will you deposit?-Balance: $[GOTO]
[END]"
c654f3,"-I don't think you have any savings in the bank.; $C6550E
L_C6550E:
-I don't think you can withdraw any more money.[GOTO]
; $C65527
L_C65527:
-I don't think you have that much money in your account.[GOTO]
; $C65544
L_C65544:
-I don't think you have enough money for my handling fee.[GOTO]
; $C65566
L_C65566:
-How much will you deposit?-Balance: $[GOTO]
[END]"
c6550e,"-I don't think you can withdraw any more money.[GOTO]
; $C65527
L_C65527:
-I don't think you have that much money in your account.[GOTO]
; $C65544
L_C65544:
-I don't think you have enough money for my handling fee.[GOTO]
; $C65566
L_C65566:
-How much will you deposit?-Balance: $[GOTO]
[END]"
c65527,"-I don't think you have that much money in your account.[GOTO]
; $C65544
L_C65544:
-I don't think you have enough money for my handling fee.[GOTO]
; $C65566
L_C65566:
-How much will you deposit?-Balance: $[GOTO]
[END]"
c65544,"-I don't think you have enough money for my handling fee.[GOTO]
; $C65566
L_C65566:
-How much will you deposit?-Balance: $[GOTO]
[END]"
c65566,"-How much will you deposit?-Balance: $[GOTO]
[END]"
c6558c,"-How much do you want to withdraw?-Balance: $[GOTO]
[END]"
c655b1,"[GOTO]
-You're a foreigner, aren't you?-I am a world-wise Tenda.-I was an exchange student who traveled to a country-that is known as an economic superpower.-My name is Ay-go Stikke.-Let me know if I can do anything for you.; $C6564D
L_C6564D:
-Shall I loan you some money?[GOTO]
; $C65671
L_C65671:
-I don't feel strange about it at all. Please ask me any time.c6564d,"-Shall I loan you some money?[GOTO]
; $C65671
L_C65671:
-I don't feel strange about it at all. Please ask me any time.c65671,"-I don't feel strange about it at all. Please ask me any time.c65694,"-If you want to withdraw.....-I will charge you a handling fee-that is equal to the amount of your withdrawal.-Is that okay with you?[GOTO]
; $C656F5
L_C656F5:
-I don't think you've ever really gotten into bad trouble.c656f5,-I don't think you've ever really gotten into bad trouble.c65713,"-You have $[GOTO]
; $C65751
L_C65751:
[GOTO]
[GOTO]
of $[GOTO]
; $C657AC
L_C657AC:
[GOTO]
[GOTO]
-Your withdrawal is $-and the handling fee is $-Is it okay if I subtract this amount from your account?[GOTO]
; $C65858
L_C65858:
[GOTO]
; $C65863
L_C65863:
is $[GOTO]
; $C65892
L_C65892:
-It was a very good opportunity for the both of us.-Please come again.c65751,"[GOTO]
[GOTO]
of $[GOTO]
; $C657AC
L_C657AC:
[GOTO]
[GOTO]
-Your withdrawal is $-and the handling fee is $-Is it okay if I subtract this amount from your account?[GOTO]
; $C65858
L_C65858:
[GOTO]
; $C65863
L_C65863:
is $[GOTO]
; $C65892
L_C65892:
-It was a very good opportunity for the both of us.-Please come again.c657ac,"[GOTO]
[GOTO]
-Your withdrawal is $-and the handling fee is $-Is it okay if I subtract this amount from your account?[GOTO]
; $C65858
L_C65858:
[GOTO]
; $C65863
L_C65863:
is $[GOTO]
; $C65892
L_C65892:
-It was a very good opportunity for the both of us.-Please come again.c65858,"[GOTO]
; $C65863
L_C65863:
is $[GOTO]
; $C65892
L_C65892:
-It was a very good opportunity for the both of us.-Please come again.c65863,"is $[GOTO]
; $C65892
L_C65892:
-It was a very good opportunity for the both of us.-Please come again.c65892,"-It was a very good opportunity for the both of us.-Please come again.c658bb,"-I don't think you can deposit any more money.[GOTO]
; $C658D4
L_C658D4:
-I don't think you have that much money.[GOTO]
; $C658E8
L_C658E8:
-You don't have any money in your account.[GOTO]
; $C65900
L_C65900:
-I think it's impossible for you to carry any more money.[GOTO]
; $C65923
L_C65923:
-You don't have that much money in your account.[GOTO]
; $C6593E
L_C6593E:
-I don't think you can cover my handling charge.[GOTO]
; $C65962
L_C65962:
-Hi! I'm Ay-go.[GOTO]
; $C65975
L_C65975:
-How much do you want to deposit? (account:$[GOTO]
[END]"
c658d4,"-I don't think you have that much money.[GOTO]
; $C658E8
L_C658E8:
-You don't have any money in your account.[GOTO]
; $C65900
L_C65900:
-I think it's impossible for you to carry any more money.[GOTO]
; $C65923
L_C65923:
-You don't have that much money in your account.[GOTO]
; $C6593E
L_C6593E:
-I don't think you can cover my handling charge.[GOTO]
; $C65962
L_C65962:
-Hi! I'm Ay-go.[GOTO]
; $C65975
L_C65975:
-How much do you want to deposit? (account:$[GOTO]
[END]"
c658e8,"-You don't have any money in your account.[GOTO]
; $C65900
L_C65900:
-I think it's impossible for you to carry any more money.[GOTO]
; $C65923
L_C65923:
-You don't have that much money in your account.[GOTO]
; $C6593E
L_C6593E:
-I don't think you can cover my handling charge.[GOTO]
; $C65962
L_C65962:
-Hi! I'm Ay-go.[GOTO]
; $C65975
L_C65975:
-How much do you want to deposit? (account:$[GOTO]
[END]"
c65900,"-I think it's impossible for you to carry any more money.[GOTO]
; $C65923
L_C65923:
-You don't have that much money in your account.[GOTO]
; $C6593E
L_C6593E:
-I don't think you can cover my handling charge.[GOTO]
; $C65962
L_C65962:
-Hi! I'm Ay-go.[GOTO]
; $C65975
L_C65975:
-How much do you want to deposit? (account:$[GOTO]
[END]"
c65923,"-You don't have that much money in your account.[GOTO]
; $C6593E
L_C6593E:
-I don't think you can cover my handling charge.[GOTO]
; $C65962
L_C65962:
-Hi! I'm Ay-go.[GOTO]
; $C65975
L_C65975:
-How much do you want to deposit? (account:$[GOTO]
[END]"
c6593e,"-I don't think you can cover my handling charge.[GOTO]
; $C65962
L_C65962:
-Hi! I'm Ay-go.[GOTO]
; $C65975
L_C65975:
-How much do you want to deposit? (account:$[GOTO]
[END]"
c65962,"-Hi! I'm Ay-go.[GOTO]
; $C65975
L_C65975:
-How much do you want to deposit? (account:$[GOTO]
[END]"
c65975,"-How much do you want to deposit? (account:$[GOTO]
[END]"
c6599a,"-How much do you want to withdraw? (account:$[GOTO]
[END]"
c659bf,"[GOTO]
[END]"
c659c8,[END]
c659c9,"-The point overlooking the sea has beautiful scenery.-Such a beautiful place gets me all choked up.c65a18,"[GOTO]
-You look so helpless.c65a38,-You used to look much more helpless.c65a4c,"[GOTO]
[GOTO]
-Rumor has it that the Sharks' boss is hanging out near the Giant Step.c65a8c,-I don't think Frank's a regular crazy and wild-type guy.c65ab6,"-Frank's not in the arcade.-He's in the hamburger shop smiling away...c65ae9,"[GOTO]
[GOTO]
-This town is out of control.-The wild boys are hanging out in the town-and the cops have really been cracking down on everyone.-I'm considering moving to Twoson,c65b66,"-The wild punks have calmed down,c65b93,"-In this town, you're famous.-I heard you asked a Twoson girl out on a date.-You know, you have one of those baby faces that really attracts the girls,-you lucky boy.c65c01,"-If one of your friends becomes unconscious,-you should visit them at the hospital.-You should check with the nurse receptionist, and she will release your friend.-It's a nice thing to remember,c65c89,"[GOTO]
-Bow-wow!-Did you know the drug store sells things you can use?-...I knew about it.)c65ce1,-Bow-Wow!c65cec,"[GOTO]
-Doesn't this house look good?-It has an ocean view,-Folks should have a place of their own.-Do you want to buy it? ; $C65D81
L_C65D81:
-You can't afford $7500?c65d81,-You can't afford $7500?c65da6,"-Thank you.-It's all yours now.[END]"
c65df2,-Hey!c65e08,"[GOTO]
-Hey!c65e25,-A house in such good condition can't be that cheap.c65e46,"-I must be the happiest man in the world.-I can practice my trumpet in this scenic spot.-I'll send my haunting melody throughout the town![END]"
c65ea3,"[GOTO]
[GOTO]
-Do you want to start a fight,[GOTO]
[END]"
c65edb,-I won't fight you since you're stronger than I am.c65efc,"[GOTO]
[GOTO]
-Do you want to meet Frank?[GOTO]
[END]"
c65f4b,-You look pretty healthy.c65f5c,"[GOTO]
-Don't talk to me! I'm on duty.-Until I have Chief Strong's permission,c65fa6,"-You're doing well.-The -Town Map- can be checked out at the library.-You can also use the map in Twoson.c66002,"[GOTO]
-The road to Twoson is closed.-You can't just squeeze through road blocks,-Onett is famous for roadblocks!c6605f,"-Hey,-Well,-Take care of yourself.c660a6,"[GOTO]
[GOTO]
[GOTO]
-.....-...I'm Frank.-[GOTO]
--Fail-proof- Frank can't be beaten.-Puff, And this is -Frankystein Mark II.-[GOTO]
[GOTO]
; $C66175
L_C66175:
-...This is my first defeat.--Fail-proof- Frank is now just -failure- Frank.-I know you've been asking around,-It... seems... to be quite a powerful spot.-Some kind of special power is stored there-that allows certain people to perform wondrous feats.-However... a monster sucked up all the energy at that spot.-It's difficult to get to Giant Step.-I suggest you collect more information on your own.-The entrance to the path leading to Giant Step is-behind the touring entertainers' shack.-Pirkle,-[END]"
c66175,"-...This is my first defeat.--Fail-proof- Frank is now just -failure- Frank.-I know you've been asking around,-It... seems... to be quite a powerful spot.-Some kind of special power is stored there-that allows certain people to perform wondrous feats.-However... a monster sucked up all the energy at that spot.-It's difficult to get to Giant Step.-I suggest you collect more information on your own.-The entrance to the path leading to Giant Step is-behind the touring entertainers' shack.-Pirkle,-[END]"
c66353,"[GOTO]
[GOTO]
-You look much stronger. ; $C66392
L_C66392:
-c66392,"-c663c5,"[GOTO]
[GOTO]
-c663fe,"-What?--however I can't remember becoming a friend of a friend of -Quit joking about a -Circle of Friends- and go home!c66469,"-It's you again...-Do you really think you can beat Franky's -Frankystein Mark II-? ; $C664BA
L_C664BA:
-Did you come here feeling not-so-fit?-Don't even think of looking beyond me,; $C664F2
L_C664F2:
-Go![GOTO]
[GOTO]
[GOTO]
; $C66523
L_C66523:
-Aren't you overconfident?[GOTO]
; $C6653B
Npc0036:
[GOTO]
-Hello sir, how may I help you?-After our battle I became serious,-I've even been doing some training for...-Well,; $C665E7
L_C665E7:
-So you made it back alive.-Let's get together for a drink,-...I'm talking about drinking mineral water.[END]"
c664ba,"-Did you come here feeling not-so-fit?-Don't even think of looking beyond me,; $C664F2
L_C664F2:
-Go![GOTO]
[GOTO]
[GOTO]
; $C66523
L_C66523:
-Aren't you overconfident?[GOTO]
; $C6653B
Npc0036:
[GOTO]
-Hello sir, how may I help you?-After our battle I became serious,-I've even been doing some training for...-Well,; $C665E7
L_C665E7:
-So you made it back alive.-Let's get together for a drink,-...I'm talking about drinking mineral water.[END]"
c664f2,"-Go![GOTO]
[GOTO]
[GOTO]
; $C66523
L_C66523:
-Aren't you overconfident?[GOTO]
; $C6653B
Npc0036:
[GOTO]
-Hello sir, how may I help you?-After our battle I became serious,-I've even been doing some training for...-Well,; $C665E7
L_C665E7:
-So you made it back alive.-Let's get together for a drink,-...I'm talking about drinking mineral water.[END]"
